variant,sample_idx,score,word_rep,char_rep,collapsed
real_content_sink,0,4.0,0.0,0.1781045751633987,0
real_content_sink,1,12.5,0.0,0.2045889101338432,0
real_content_sink,2,7.446808510638298,0.012738853503184714,0.400679117147708,0
real_content_sink,3,10.679611650485437,0.0,0.31675874769797424,0
real_content_sink,4,5.952380952380952,0.0125,0.36,0
real_content_sink,5,7.000000000000001,0.023952095808383235,0.44903339191564146,0
real_content_sink,6,7.329842931937174,0.030864197530864196,0.3425925925925926,0
real_content_sink,7,3.571428571428571,0.017142857142857144,0.4206418039895924,0
real_content_sink,8,6.211180124223602,0.05194805194805195,0.4856081708449396,0
real_content_sink,9,3.8461538461538463,0.05194805194805195,0.3276595744680851,0
real_content_sink,10,8.64864864864865,0.013157894736842105,0.3306205493387589,0
real_content_sink,11,6.936416184971099,0.017142857142857144,0.4206418039895924,0
real_content_sink,12,10.612244897959183,0.022988505747126436,0.4178723404255319,0
real_content_sink,13,9.395973154362416,0.0,0.3130311614730878,0
real_content_sink,14,10.843373493975903,0.0,0.21536351165980797,0
real_content_sink,15,14.150943396226415,0.0125,0.41539923954372626,0
real_content_sink,16,10.81081081081081,0.05194805194805195,0.3276595744680851,0
real_content_sink,17,7.960199004975125,0.013157894736842105,0.3306205493387589,0
real_content_sink,18,7.575757575757576,0.011494252873563218,0.35144312393887944,0
real_content_sink,19,6.76328502415459,0.017142857142857144,0.4206418039895924,0
real_content_sink,20,10.975609756097562,0.0,0.39655172413793105,0
real_content_sink,21,8.21917808219178,0.0,0.2720797720797721,0
real_content_sink,22,4.49438202247191,0.023952095808383235,0.44903339191564146,0
real_content_sink,23,8.37696335078534,0.0,0.31675874769797424,0
real_content_sink,24,13.445378151260504,0.05952380952380952,0.44295900178253117,0
real_content_sink,25,6.289308176100629,0.0,0.3285024154589372,0
real_content_sink,26,7.582938388625592,0.0,0.39655172413793105,0
real_content_sink,27,8.695652173913043,0.030864197530864196,0.3425925925925926,0
real_content_sink,28,7.608695652173912,0.0,0.2478902953586498,0
real_content_sink,29,13.496932515337424,0.05194805194805195,0.3276595744680851,0
meaningless_prefix_sink,0,4.040404040404041,0.0,0.1407035175879397,0
meaningless_prefix_sink,1,13.333333333333334,0.0425531914893617,0.3843478260869565,0
meaningless_prefix_sink,2,9.574468085106382,0.025477707006369428,0.4194395796847636,0
meaningless_prefix_sink,3,10.091743119266056,0.0,0.31043478260869567,0
meaningless_prefix_sink,4,8.695652173913041,0.025974025974025976,0.3675889328063241,0
meaningless_prefix_sink,5,6.030150753768844,0.041916167664670656,0.39823008849557523,0
meaningless_prefix_sink,6,10.752688172043012,0.02,0.2667423382519864,0
meaningless_prefix_sink,7,3.592814371257485,0.023529411764705882,0.41394527802294795,0
meaningless_prefix_sink,8,5.228758169934641,0.020134228187919462,0.38421052631578945,0
meaningless_prefix_sink,9,4.477611940298507,0.0,0.2274011299435028,0
meaningless_prefix_sink,10,6.741573033707865,0.0136986301369863,0.32548179871520344,0
meaningless_prefix_sink,11,6.976744186046512,0.023529411764705882,0.41394527802294795,0
meaningless_prefix_sink,12,9.876543209876544,0.029940119760479042,0.40450375312760634,0
meaningless_prefix_sink,13,9.859154929577464,0.0,0.2755775577557756,0
meaningless_prefix_sink,14,10.843373493975903,0.0,0.2157394843962008,0
meaningless_prefix_sink,15,15.52511415525114,0.012121212121212121,0.4129263913824057,0
meaningless_prefix_sink,16,14.184397163120565,0.0,0.2274011299435028,0
meaningless_prefix_sink,17,8.247422680412372,0.0136986301369863,0.32548179871520344,0
meaningless_prefix_sink,18,8.759124087591239,0.0,0.2680722891566265,0
meaningless_prefix_sink,19,8.737864077669903,0.023529411764705882,0.41394527802294795,0
meaningless_prefix_sink,20,9.032258064516128,0.0,0.3431013431013431,0
meaningless_prefix_sink,21,11.25,0.0,0.28032979976442873,0
meaningless_prefix_sink,22,5.649717514124294,0.041916167664670656,0.39823008849557523,0
meaningless_prefix_sink,23,6.896551724137931,0.0,0.31043478260869567,0
meaningless_prefix_sink,24,13.913043478260867,0.050314465408805034,0.42140151515151514,0
meaningless_prefix_sink,25,7.2289156626506035,0.012269938650306749,0.391705069124424,0
meaningless_prefix_sink,26,9.900990099009901,0.0,0.3431013431013431,0
meaningless_prefix_sink,27,10.05586592178771,0.02,0.2667423382519864,0
meaningless_prefix_sink,28,7.567567567567568,0.0070921985815602835,0.22466039707419017,0
meaningless_prefix_sink,29,14.50777202072539,0.0,0.2274011299435028,0
