variant,sample_idx,score,word_rep,char_rep,collapsed
streaming_sink0_purerecency,17,2.531645569620253,0.0,0.21818181818181817,0
streaming_sink0_purerecency,18,7.84313725490196,0.0,0.24233983286908078,0
streaming_sink0_purerecency,19,11.03448275862069,0.010101010101010102,0.32300163132137033,0
streaming_sink0_purerecency,20,4.878048780487805,0.0,0.20398009950248755,0
streaming_sink0_purerecency,21,5.194805194805195,0.0,0.18867924528301888,0
streaming_sink0_purerecency,22,7.092198581560284,0.125,0.4869791666666667,0
streaming_sink0_purerecency,23,9.30232558139535,0.21875,0.5771428571428572,0
streaming_sink0_purerecency,24,3.846153846153846,0.9647887323943662,1.0,1
streaming_sink0_purerecency,25,4.705882352941177,0.898876404494382,1.0,1
streaming_sink0_purerecency,26,6.2015503875969,0.0,0.20398009950248755,0
streaming_sink0_purerecency,27,0.0,0.891566265060241,0.9822380106571936,1
streaming_sink0_purerecency,28,4.958677685950413,0.36231884057971014,0.8413926499032882,1
streaming_sink0_purerecency,29,0.0,0.9647887323943662,1.0,1
streaming_sink16_more,0,6.299212598425196,0.007575757575757576,0.290167865707434,0
streaming_sink16_more,1,11.464968152866243,0.032,0.3157181571815718,0
streaming_sink16_more,2,7.936507936507936,0.05405405405405406,0.33959537572254334,0
streaming_sink16_more,3,8.235294117647058,0.0,0.3865652724968314,0
streaming_sink16_more,4,4.8484848484848495,0.012658227848101266,0.3333333333333333,0
streaming_sink16_more,5,6.091370558375635,0.03125,0.4022887323943662,0
streaming_sink16_more,6,15.116279069767444,0.022058823529411766,0.3241551939924906,0
streaming_sink16_more,7,3.870967741935484,0.012903225806451613,0.349721706864564,0
streaming_sink16_more,8,4.624277456647398,0.012738853503184714,0.4714285714285714,0
streaming_sink16_more,9,3.508771929824561,0.010752688172043012,0.283363802559415,0
streaming_sink16_more,10,6.593406593406594,0.013513513513513514,0.3433852140077821,0
streaming_sink16_more,11,5.0,0.012903225806451613,0.349721706864564,0
streaming_sink16_more,12,9.356725146198833,0.010526315789473684,0.33228346456692914,0
streaming_sink16_more,13,8.484848484848486,0.03968253968253968,0.43922018348623854,0
streaming_sink16_more,14,10.98901098901099,0.0,0.18138424821002386,0
streaming_sink16_more,15,13.761467889908257,0.018292682926829267,0.3345388788426763,0
streaming_sink16_more,16,13.223140495867765,0.010752688172043012,0.283363802559415,0
streaming_sink16_more,17,10.1010101010101,0.013513513513513514,0.3433852140077821,0
streaming_sink16_more,18,7.894736842105263,0.03278688524590164,0.34777070063694265,0
streaming_sink16_more,19,7.216494845360826,0.012903225806451613,0.349721706864564,0
streaming_sink16_more,20,10.738255033557047,0.008547008547008548,0.37823834196891193,0
streaming_sink16_more,21,9.183673469387754,0.00641025641025641,0.2991913746630728,0
streaming_sink16_more,22,3.428571428571428,0.03125,0.4022887323943662,0
streaming_sink16_more,23,6.451612903225808,0.0,0.3865652724968314,0
streaming_sink16_more,24,18.779342723004692,0.0136986301369863,0.32626262626262625,0
streaming_sink16_more,25,7.8740157480314945,0.009009009009009009,0.2725988700564972,0
streaming_sink16_more,26,10.204081632653061,0.008547008547008548,0.37823834196891193,0
streaming_sink16_more,27,12.121212121212123,0.022058823529411766,0.3241551939924906,0
streaming_sink16_more,28,4.7058823529411775,0.007936507936507936,0.3411910669975186,0
streaming_sink16_more,29,15.028901734104046,0.010752688172043012,0.283363802559415,0
