task,budget,method,sample_idx,score,rep_ratio,collapsed,onset,dispersion_cv,max_gap,recent500_coverage
qmsum,0.2,snapkv,2,1.6949152542372885,0.9595959595959596,1,7,1.6068278318286855,85.0,139
qmsum,0.2,snapkv,3,0.0,0.0,0,,1.6639470832016654,86.0,105
qmsum,0.2,snapkv,4,1.5037593984962405,0.9696969696969697,1,0,1.6067062719772218,97.0,118
qmsum,0.2,snapkv,5,0.0,0.0,0,,1.6539865932540416,76.0,170
qmsum,0.2,snapkv,6,0.0,0.0,0,,1.6698141394730486,102.0,101
qmsum,0.2,snapkv,7,0.0,0.9545454545454546,1,5,1.615640147888611,83.0,115
qmsum,0.2,snapkv,8,0.0,0.0,0,,1.6691099170769066,88.0,128
qmsum,0.2,snapkv,9,5.0,0.0,0,,1.5224796380332386,58.0,131
qmsum,0.2,snapkv,10,0.0,0.9595959595959596,1,7,1.7145331202031884,92.0,160
qmsum,0.2,snapkv,11,1.1627906976744187,0.9545454545454546,1,5,1.615640147888611,83.0,115
qmsum,0.2,snapkv,12,4.464285714285714,0.9797979797979798,1,1,1.6177152868034055,84.0,131
qmsum,0.2,snapkv,13,0.0,0.0,0,,1.5714028863783036,77.0,132
qmsum,0.2,snapkv,14,2.631578947368421,0.0,0,,1.6078671700866003,71.0,149
qmsum,0.2,snapkv,15,8.290155440414509,0.8511904761904762,1,19,1.7513441583239768,100.0,138
qmsum,0.2,snapkv,16,4.25531914893617,0.0,0,,1.5224796380332386,58.0,131
qmsum,0.2,snapkv,17,2.985074626865672,0.9595959595959596,1,7,1.7145331202031884,92.0,160
qmsum,0.2,snapkv,18,0.0,0.0,0,,1.6144639038629307,72.0,104
qmsum,0.2,snapkv,19,1.9417475728155338,0.9545454545454546,1,5,1.615640147888611,83.0,115
qmsum,0.2,snapkv,20,0.0,0.9306930693069307,1,5,1.591836613988633,79.0,112
qmsum,0.2,snapkv,21,0.0,0.0,0,,1.5265461888613423,73.0,132
qmsum,0.2,snapkv,22,0.0,0.0,0,,1.6539865932540416,76.0,170
qmsum,0.2,snapkv,23,3.1746031746031744,0.0,0,,1.6639470832016654,86.0,105
qmsum,0.2,snapkv,24,0.0,0.0,0,,1.6835914668738032,54.0,141
qmsum,0.2,snapkv,25,5.88235294117647,0.9696969696969697,1,5,1.7138504906929324,90.0,136
qmsum,0.2,snapkv,26,0.9803921568627451,0.9306930693069307,1,5,1.591836613988633,79.0,112
qmsum,0.2,snapkv,27,0.0,0.0,0,,1.6698141394730486,102.0,101
qmsum,0.2,snapkv,28,0.0,0.0,0,,1.7161504908034564,90.0,130
qmsum,0.2,snapkv,29,0.0,0.0,0,,1.5224796380332386,58.0,131
qmsum,0.2,snapkv,30,0.0,0.0,0,,1.7880622733397677,77.0,125
qmsum,0.2,snapkv,31,0.0,0.9595959595959596,1,4,1.5231831501006823,80.0,99
qmsum,0.2,snapkv,32,0.0,0.0,0,,1.6096835667164267,69.0,136
qmsum,0.2,snapkv,33,1.8433179723502304,0.9797979797979798,1,1,1.6177152868034055,84.0,131
qmsum,0.2,snapkv,34,0.0,0.98989898989899,1,1,1.7300681956953792,102.0,107
qmsum,0.2,snapkv,35,0.0,0.9306930693069307,1,5,1.591836613988633,79.0,112
qmsum,0.2,snapkv,36,0.0,0.9306930693069307,1,5,1.591836613988633,79.0,112
qmsum,0.2,snapkv,37,0.8403361344537816,0.9595959595959596,1,4,1.5231831501006823,80.0,99
qmsum,0.2,snapkv,38,0.0,0.0,0,,1.5714028863783036,77.0,132
qmsum,0.2,snapkv,39,0.0,0.0,0,,1.7880622733397677,77.0,125
qmsum,0.2,snapkv,40,3.821656050955414,0.9696969696969697,1,0,1.6067062719772218,97.0,118
qmsum,0.2,snapkv,41,1.96078431372549,0.9797979797979798,1,1,1.6177152868034055,84.0,131
qmsum,0.2,snapkv,42,0.0,0.0,0,,1.6144639038629307,72.0,104
qmsum,0.2,snapkv,43,0.0,0.0,0,,1.7015299137057596,118.0,99
qmsum,0.2,snapkv,44,0.0,0.98989898989899,1,1,1.7300681956953792,102.0,107
qmsum,0.2,snapkv,45,0.0,0.0,0,,1.666525085571315,75.0,90
qmsum,0.2,snapkv,46,0.0,0.0,0,,1.666525085571315,75.0,90
qmsum,0.2,snapkv,47,0.0,0.0,0,,1.7127058744471324,79.0,139
qmsum,0.2,snapkv,48,0.0,0.0,0,,1.6144639038629307,72.0,104
qmsum,0.2,snapkv,49,0.0,0.9797979797979798,1,1,1.6177152868034055,84.0,131
qmsum,0.2,pyramidkv,0,2.8368794326241136,0.9156626506024096,1,3,0.8931081314297583,35.0,139
qmsum,0.2,pyramidkv,1,1.1764705882352942,0.8873239436619719,1,11,0.8950001154227496,33.0,135
qmsum,0.2,pyramidkv,2,2.3391812865497075,0.9272727272727272,1,7,0.7162278378189153,43.0,137
qmsum,0.2,pyramidkv,3,2.6548672566371683,0.9065934065934066,1,2,0.8648982204544203,32.0,122
qmsum,0.2,pyramidkv,4,1.0204081632653061,0.8895705521472392,1,13,0.8441859637530218,34.0,122
qmsum,0.2,pyramidkv,5,1.0050251256281406,0.8850574712643678,1,7,0.6777531928500916,32.0,148
qmsum,0.2,pyramidkv,6,0.0,0.949438202247191,1,0,0.7221413836644063,34.0,121
qmsum,0.2,pyramidkv,7,0.0,0.0,0,,0.8429450500472979,33.0,131
qmsum,0.2,pyramidkv,8,1.3986013986013988,0.949438202247191,1,0,0.693262350793953,32.0,121
qmsum,0.2,pyramidkv,9,1.3157894736842104,0.9432624113475178,1,3,0.8655125617980957,28.0,130
qmsum,0.2,pyramidkv,10,0.0,0.949438202247191,1,0,0.7136214565173674,28.0,134
qmsum,0.2,pyramidkv,11,6.25,0.0,0,,0.8429450500472979,33.0,131
qmsum,0.2,pyramidkv,12,8.510638297872342,0.7551020408163265,1,7,0.8787456512451172,41.0,112
qmsum,0.2,pyramidkv,13,0.0,0.949685534591195,1,3,0.8835003379389558,33.0,133
qmsum,0.2,pyramidkv,14,1.9417475728155338,0.9156626506024096,1,9,0.856655040087661,31.0,131
qmsum,0.2,pyramidkv,15,6.382978723404256,0.0,0,,0.9104538568273476,36.0,133
qmsum,0.2,pyramidkv,16,2.5157232704402515,0.9432624113475178,1,3,0.8655125617980957,28.0,130
qmsum,0.2,pyramidkv,17,1.0526315789473684,0.949438202247191,1,0,0.7136214565173674,28.0,134
qmsum,0.2,pyramidkv,18,3.0769230769230766,0.0,0,,0.911089293110122,44.0,112
qmsum,0.2,pyramidkv,19,6.0606060606060606,0.0,0,,0.8429450500472979,33.0,131
qmsum,0.2,pyramidkv,20,6.25,0.0,0,,0.9077870007768103,43.0,118
qmsum,0.2,pyramidkv,21,0.0,0.0,0,,0.8800546702480061,38.0,111
qmsum,0.2,pyramidkv,22,0.0,0.8850574712643678,1,7,0.6777531928500916,32.0,148
qmsum,0.2,pyramidkv,23,1.8957345971563981,0.9065934065934066,1,2,0.8648982204544203,32.0,122
qmsum,0.2,pyramidkv,24,2.0408163265306127,0.0,0,,0.8693583933041936,36.0,121
qmsum,0.2,pyramidkv,25,2.0,0.9104477611940298,1,9,0.9102845899762703,34.0,136
qmsum,0.2,pyramidkv,26,3.6036036036036037,0.0,0,,0.9077870007768103,43.0,118
qmsum,0.2,pyramidkv,27,0.0,0.949438202247191,1,0,0.7221413836644063,34.0,121
qmsum,0.2,pyramidkv,28,0.9803921568627451,0.9325842696629213,1,3,0.8980243861260627,44.0,140
qmsum,0.2,pyramidkv,29,2.843601895734597,0.9432624113475178,1,3,0.8655125617980957,28.0,130
qmsum,0.2,pyramidkv,30,0.9756097560975608,0.8873239436619719,1,11,0.8950001154227496,33.0,135
qmsum,0.2,pyramidkv,31,2.3391812865497075,0.949438202247191,1,0,0.8621930641630362,58.0,120
qmsum,0.2,pyramidkv,32,5.128205128205128,0.0,0,,0.8567608833312989,31.0,136
qmsum,0.2,pyramidkv,33,7.017543859649122,0.7551020408163265,1,7,0.8787456512451172,41.0,112
qmsum,0.2,pyramidkv,34,0.0,0.8315789473684211,1,7,0.7970013522398941,34.0,130
qmsum,0.2,pyramidkv,35,3.703703703703704,0.0,0,,0.9077870007768103,43.0,118
qmsum,0.2,pyramidkv,36,2.666666666666667,0.0,0,,0.9077870007768103,43.0,118
qmsum,0.2,pyramidkv,37,2.2346368715083798,0.949438202247191,1,0,0.8621930641630362,58.0,120
qmsum,0.2,pyramidkv,38,0.0,0.949685534591195,1,3,0.8835003379389558,33.0,133
qmsum,0.2,pyramidkv,39,2.6431718061674006,0.8873239436619719,1,11,0.8950001154227496,33.0,135
qmsum,0.2,pyramidkv,40,8.18181818181818,0.8895705521472392,1,13,0.8441859637530218,34.0,122
qmsum,0.2,pyramidkv,41,5.5813953488372094,0.7551020408163265,1,7,0.8787456512451172,41.0,112
qmsum,0.2,pyramidkv,42,0.0,0.0,0,,0.911089293110122,44.0,112
qmsum,0.2,pyramidkv,43,2.395209580838323,0.9113924050632911,1,10,0.855993332766794,40.0,130
qmsum,0.2,pyramidkv,44,2.1505376344086025,0.8315789473684211,1,7,0.7970013522398941,34.0,130
qmsum,0.2,pyramidkv,45,1.8779342723004695,0.9127906976744186,1,8,0.9223374366760254,40.0,113
qmsum,0.2,pyramidkv,46,1.2121212121212122,0.9127906976744186,1,8,0.9223374366760254,40.0,113
qmsum,0.2,pyramidkv,47,2.5316455696202533,0.9156626506024096,1,3,0.8931081314297583,35.0,139
qmsum,0.2,pyramidkv,48,3.7735849056603774,0.0,0,,0.911089293110122,44.0,112
qmsum,0.2,pyramidkv,49,3.65296803652968,0.7551020408163265,1,7,0.8787456512451172,41.0,112
qmsum,0.2,adakv,0,2.8368794326241136,0.9156626506024096,1,3,0.8931081314297583,35.0,139
qmsum,0.2,adakv,1,1.1764705882352942,0.8873239436619719,1,11,0.8950001154227496,33.0,135
qmsum,0.2,adakv,2,2.3391812865497075,0.9272727272727272,1,7,0.7162278378189153,43.0,137
qmsum,0.2,adakv,3,2.6548672566371683,0.9065934065934066,1,2,0.8648982204544203,32.0,122
qmsum,0.2,adakv,4,1.0204081632653061,0.8895705521472392,1,13,0.8441859637530218,34.0,122
qmsum,0.2,adakv,5,1.0050251256281406,0.8850574712643678,1,7,0.6777531928500916,32.0,148
qmsum,0.2,adakv,6,0.0,0.949438202247191,1,0,0.7221413836644063,34.0,121
qmsum,0.2,adakv,7,0.0,0.0,0,,0.8429450500472979,33.0,131
qmsum,0.2,adakv,8,1.3986013986013988,0.949438202247191,1,0,0.693262350793953,32.0,121
qmsum,0.2,adakv,9,1.3157894736842104,0.9432624113475178,1,3,0.8657726321344206,28.0,130
qmsum,0.2,adakv,10,0.0,0.949438202247191,1,0,0.7136214565173674,28.0,134
qmsum,0.2,adakv,11,6.25,0.0,0,,0.8429450500472979,33.0,131
qmsum,0.2,adakv,12,8.510638297872342,0.7551020408163265,1,7,0.8790109683261165,41.0,112
qmsum,0.2,adakv,13,0.0,0.949685534591195,1,3,0.8835003379389558,33.0,133
qmsum,0.2,adakv,14,1.9417475728155338,0.9156626506024096,1,9,0.856655040087661,31.0,131
qmsum,0.2,adakv,15,6.382978723404256,0.0,0,,0.9104538568273476,36.0,133
qmsum,0.2,adakv,16,2.5157232704402515,0.9432624113475178,1,3,0.8657726321344206,28.0,130
qmsum,0.2,adakv,17,1.0526315789473684,0.949438202247191,1,0,0.7136214565173674,28.0,134
qmsum,0.2,adakv,18,3.0769230769230766,0.0,0,,0.911089293110122,44.0,112
qmsum,0.2,adakv,19,6.0606060606060606,0.0,0,,0.8429450500472979,33.0,131
qmsum,0.2,adakv,20,6.25,0.0,0,,0.9077870007768103,43.0,118
qmsum,0.2,adakv,21,0.0,0.0,0,,0.8800546702480061,38.0,111
qmsum,0.2,adakv,22,0.0,0.8850574712643678,1,7,0.6777531928500916,32.0,148
qmsum,0.2,adakv,23,1.8957345971563981,0.9065934065934066,1,2,0.8648982204544203,32.0,122
qmsum,0.2,adakv,24,2.0408163265306127,0.0,0,,0.8693583933041936,36.0,121
qmsum,0.2,adakv,25,2.0,0.9104477611940298,1,9,0.9102845899762703,34.0,136
qmsum,0.2,adakv,26,3.6036036036036037,0.0,0,,0.9077870007768103,43.0,118
qmsum,0.2,adakv,27,0.0,0.949438202247191,1,0,0.7221413836644063,34.0,121
qmsum,0.2,adakv,28,0.9803921568627451,0.9325842696629213,1,3,0.8980243861260627,44.0,140
qmsum,0.2,adakv,29,2.843601895734597,0.9432624113475178,1,3,0.8657726321344206,28.0,130
qmsum,0.2,adakv,30,0.9756097560975608,0.8873239436619719,1,11,0.8950001154227496,33.0,135
qmsum,0.2,adakv,31,2.3391812865497075,0.949438202247191,1,0,0.8621930641630362,58.0,120
qmsum,0.2,adakv,32,4.733727810650888,0.8922155688622755,1,7,0.8569388540874858,31.0,136
qmsum,0.2,adakv,33,7.017543859649122,0.7551020408163265,1,7,0.8790109683261165,41.0,112
qmsum,0.2,adakv,34,0.0,0.8315789473684211,1,7,0.7970013522398941,34.0,130
qmsum,0.2,adakv,35,3.703703703703704,0.0,0,,0.9077870007768103,43.0,118
qmsum,0.2,adakv,36,2.666666666666667,0.0,0,,0.9077870007768103,43.0,118
qmsum,0.2,adakv,37,2.2346368715083798,0.949438202247191,1,0,0.8621930641630362,58.0,120
qmsum,0.2,adakv,38,0.0,0.949685534591195,1,3,0.8835003379389558,33.0,133
qmsum,0.2,adakv,39,2.6431718061674006,0.8873239436619719,1,11,0.8950001154227496,33.0,135
qmsum,0.2,adakv,40,8.18181818181818,0.8895705521472392,1,13,0.8441859637530218,34.0,122
qmsum,0.2,adakv,41,5.5813953488372094,0.7551020408163265,1,7,0.8790109683261165,41.0,112
qmsum,0.2,adakv,42,0.0,0.0,0,,0.911089293110122,44.0,112
qmsum,0.2,adakv,43,2.395209580838323,0.9113924050632911,1,10,0.855993332766794,40.0,130
qmsum,0.2,adakv,44,2.1505376344086025,0.8315789473684211,1,7,0.7970013522398941,34.0,130
qmsum,0.2,adakv,45,1.8779342723004695,0.9127906976744186,1,8,0.9226628455357248,40.0,113
qmsum,0.2,adakv,46,1.2121212121212122,0.9127906976744186,1,8,0.9226628455357248,40.0,113
qmsum,0.2,adakv,47,2.5316455696202533,0.9156626506024096,1,3,0.8931081314297583,35.0,139
qmsum,0.2,adakv,48,3.7735849056603774,0.0,0,,0.911089293110122,44.0,112
qmsum,0.2,adakv,49,3.65296803652968,0.7551020408163265,1,7,0.8790109683261165,41.0,112
qmsum,0.2,ours,0,2.2598870056497176,0.7513513513513513,1,25,1.7350057577645823,155.0,230
qmsum,0.2,ours,1,0.0,0.9310344827586207,1,4,1.5471744224713022,105.0,215
qmsum,0.2,ours,2,10.945273631840797,0.7978723404255319,1,8,1.4426547096083477,156.0,229
qmsum,0.2,ours,3,11.872146118721458,0.7341040462427746,1,16,2.3089613672385783,450.0,212
