task,budget,method,sample_idx,score,rep_ratio,collapsed,onset,dispersion_cv,max_gap,recent500_coverage
gov_report,0.8,ours,0,15.384615384615385,0.0070921985815602835,0,34,0.43564864939101855,5.0,492
gov_report,0.8,ours,1,13.2334581772784,0.0718954248366013,0,20,0.44199307410739425,5.0,499
gov_report,0.8,ours,2,13.095238095238093,0.007042253521126761,0,4,0.45487409037399446,6.0,497
gov_report,0.8,ours,3,12.79707495429616,0.12903225806451613,0,17,0.43681566734614913,5.0,499
gov_report,0.8,ours,4,12.871287128712872,0.00641025641025641,0,17,0.4316320730604756,6.0,491
gov_report,0.8,ours,5,12.487804878048783,0.0,0,,0.437250192979053,6.0,494
gov_report,0.8,ours,6,15.151515151515152,0.014492753623188406,0,25,0.4528557231297169,6.0,497
gov_report,0.8,ours,7,11.97411003236246,0.5414364640883977,1,30,0.44655263200813433,6.0,500
gov_report,0.8,ours,8,11.435523114355233,0.0,0,,0.4483645516759361,6.0,498
gov_report,0.8,ours,9,12.669683257918551,0.006535947712418301,0,14,0.43852955395743287,6.0,496
gov_report,0.8,ours,10,13.72549019607843,0.0,0,,0.4623552412634482,6.0,498
gov_report,0.8,ours,11,17.1875,0.0078125,0,2,0.4437742460506507,5.0,500
gov_report,0.8,ours,12,14.697406340057634,0.0,0,,0.44522890871071497,5.0,492
gov_report,0.8,ours,13,11.912225705329153,0.007194244604316547,0,63,0.4415064256927764,6.0,500
gov_report,0.8,ours,14,15.526802218114605,0.0,0,,0.44965276900209294,6.0,495
gov_report,0.8,ours,15,24.404761904761905,0.0,0,,0.4468831875714531,5.0,498
gov_report,0.8,ours,16,12.895069532237674,0.013245033112582781,0,78,0.4452502137394515,4.0,491
gov_report,0.8,ours,17,12.61744966442953,0.013513513513513514,0,14,0.4461319860555259,6.0,497
gov_report,0.8,ours,18,18.867924528301888,0.030612244897959183,0,34,0.45761687741592827,6.0,500
gov_report,0.8,ours,19,18.32358674463937,0.0136986301369863,0,102,0.44911871481218557,5.0,499
gov_report,0.8,ours,20,15.458937198067632,0.04827586206896552,0,23,0.4400472052577963,5.0,496
gov_report,0.8,ours,21,15.523932729624837,0.006493506493506494,0,90,0.4389725260722668,5.0,498
gov_report,0.8,ours,22,14.50617283950617,0.03125,0,13,0.43707553617662614,5.0,494
gov_report,0.8,ours,23,17.35159817351598,0.026490066225165563,0,71,0.4400352399763604,5.0,497
gov_report,0.8,ours,24,14.69387755102041,0.006535947712418301,0,10,0.4246483560701717,4.0,496
gov_report,0.8,ours,25,18.827708703374775,0.04081632653061224,0,36,0.44883301450516366,6.0,499
gov_report,0.8,ours,26,13.313161875945537,0.03048780487804878,0,20,0.4519333955163383,6.0,500
gov_report,0.8,ours,27,14.509246088193455,0.096,0,22,0.44475350155844706,6.0,490
gov_report,0.8,ours,28,12.287581699346404,0.0,0,,0.43488250504329146,6.0,496
gov_report,0.8,ours,29,22.300884955752213,0.013071895424836602,0,13,0.43896494472547404,5.0,489
gov_report,0.8,ours,30,11.413748378728924,0.012658227848101266,0,38,0.4391942799092226,6.0,500
gov_report,0.8,ours,31,14.177215189873419,0.0,0,,0.4340468983173475,5.0,497
gov_report,0.8,ours,32,14.07035175879397,0.0,0,,0.4455273177946537,6.0,479
gov_report,0.8,ours,33,13.131313131313133,0.0,0,,0.43294951567342876,5.0,496
gov_report,0.8,ours,34,19.738751814223516,0.16049382716049382,0,2,0.45622272745654135,6.0,492
gov_report,0.8,ours,35,13.953488372093023,0.006097560975609756,0,76,0.4271114811699199,5.0,496
gov_report,0.8,ours,36,18.51851851851852,0.023809523809523808,0,0,0.461592117221786,6.0,499
gov_report,0.8,ours,37,17.27272727272727,0.06299212598425197,0,94,0.4582771285743294,6.0,500
gov_report,0.8,ours,38,16.519174041297934,0.038461538461538464,0,10,0.44137120084891274,6.0,491
gov_report,0.8,ours,39,13.559322033898304,0.08783783783783784,0,13,0.44332002210291366,7.0,489
gov_report,0.8,ours,40,16.279069767441857,0.0,0,,0.4307078827417358,5.0,497
gov_report,0.8,ours,41,15.077605321507761,0.014814814814814815,0,34,0.466764375865208,5.0,495
gov_report,0.8,ours,42,16.886543535620056,0.05917159763313609,0,7,0.43556217210207837,5.0,497
gov_report,0.8,ours,43,20.8,0.0,0,,0.4431803192788591,5.0,499
gov_report,0.8,ours,44,13.286713286713287,0.014598540145985401,0,55,0.4504702505608985,5.0,496
gov_report,0.8,ours,45,19.195046439628484,0.041379310344827586,0,6,0.4386435746276493,6.0,496
gov_report,0.8,ours,46,19.718309859154928,0.03125,0,58,0.4363706324763367,5.0,496
gov_report,0.8,ours,47,19.555555555555557,0.015384615384615385,0,19,0.4197473678025953,5.0,490
gov_report,0.8,ours,48,15.798922800718133,0.0078125,0,74,0.44774127790883655,5.0,496
gov_report,0.8,ours,49,18.867924528301888,0.09929078014184398,0,21,0.44271488089674155,5.0,494
