prefill_ms,compress_ms,prefill_plus_comp_ms,decode_throughput,kv_before_mb,kv_after_mb,mem_reduction_pct,prefill_ms_std,compress_ms_std,prefill_plus_comp_ms_std,decode_throughput_std,kv_before_mb_std,kv_after_mb_std,mem_reduction_pct_std,seq_len,method,n_prompts
243.65204122538367,0.007229779536525409,243.6592710049202,34.10644222963121,288.0,288.0,0.0,2.2646831314895692,0.0003303311263869197,2.264624638402717,0.13086208017876808,0.0,0.0,0.0,2048,FullKV,6
243.7257505953312,37.6003539810578,281.326104576389,33.878323561506775,288.0,57.515625,80.029296875,1.1127495481702696,9.097131714108977,9.1359300267391,0.10289642657260091,0.0,0.0,0.0,2048,AdaKV-adapted,6
244.03070813665786,54.524356654534735,298.5550647911926,33.790242306939234,288.0,57.515625,80.029296875,1.8174719269085808,14.422573972266218,15.25659125508068,0.19484856005177073,0.0,0.0,0.0,2048,SalienceKV-Sink4,6
