prefill_ms,compress_ms,prefill_plus_comp_ms,decode_throughput,kv_before_mb,kv_after_mb,mem_reduction_pct,prefill_ms_std,compress_ms_std,prefill_plus_comp_ms_std,decode_throughput_std,kv_before_mb_std,kv_after_mb_std,mem_reduction_pct_std,seq_len,method,n_prompts
244.0077398903668,0.0073958033074935274,244.0151356936743,33.33213796766673,288.0,288.0,0.0,0.8068613324181458,0.0007289820047009943,0.8068244592198075,0.49331614846534455,0.0,0.0,0.0,2048,FullKV,30
244.36557260341942,38.98888545421263,283.35445805763203,33.06391970454774,288.0,57.515625,80.029296875,1.2551713065356855,19.356862022563917,19.419280221967874,0.8443373787918734,0.0,0.0,0.0,2048,AdaKV-adapted,30
244.13503824422756,41.74934638043245,285.88438462466,33.071148071456825,288.0,57.515625,80.029296875,1.3503505406663325,16.887238386688132,16.907849402374694,0.28477406014084095,0.0,0.0,0.0,2048,SalienceKV-Sink4,30
494.68472624818486,0.00725695863366127,494.6919832068185,34.23570970070186,576.0,576.0,0.0,1.4256009485591954,0.0005090653833434499,1.4256748710689946,0.25089285257758054,0.0,0.0,0.0,4096,FullKV,30
494.6382417964439,22.085912292823195,516.724154089267,34.310476435885626,576.0,115.171875,80.0048828125,1.1741799100300196,0.21492187615699473,1.211017823056289,0.23752579517965763,0.0,0.0,0.0,4096,AdaKV-adapted,30
494.487736808757,31.225563849632938,525.7133006583899,34.28699213311789,576.0,115.171875,80.0048828125,0.9473571803041668,2.032005276747182,2.4459867469933587,0.2756683025293181,0.0,0.0,0.0,4096,SalienceKV-Sink4,30
1083.5747126334657,0.00750905213256677,1083.5822216855984,34.269360742187544,1152.0,1152.0,0.0,2.418068117086048,0.0008312416962629023,2.4180169802549543,0.21321887152183952,0.0,0.0,0.0,8192,FullKV,30
1083.0700094345957,33.57690263849994,1116.6469120730956,34.229601074869706,1152.0,230.34375,80.0048828125,1.806773668750698,0.5697992537065631,2.1699429755588997,0.26913467407676134,0.0,0.0,0.0,8192,AdaKV-adapted,30
1083.1499916346122,43.05989335601529,1126.2098849906276,34.28941685883466,1152.0,230.34375,80.0048828125,2.0726416743858,2.3482024683769507,2.7493717418378494,0.233864450592863,0.0,0.0,0.0,8192,SalienceKV-Sink4,30
